"subj","image_model","oddball","target_loc","ms_stim","synth_num","crop_x","crop_y","crop_x_2","crop_y_2","session","test_location","rand_seed","trial","response","rt","eye_valid","prop_eye_valid","correct","image_code","image_name","presentation_cond","subj_display","sex","age","first.pres_time"
"CF","PS",1,2,2000,10,118,1,58,129,1,"cin",210303.0686,26,"2",0.401117209999938,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv2",1,2,2000,3,1,76,129,55,1,"cin",210303.0686,27,"2",0.410624224999992,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","PS",0,1,2000,2,1,125,129,124,1,"cin",210303.0686,28,"1",0.419646574999206,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv4",0,1,2000,9,1,5,129,69,1,"cin",210303.0686,29,"1",0.379099834999579,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv1",0,3,2000,6,1,41,129,14,1,"cin",210303.0686,30,"3",0.727141574999223,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv3",0,2,2000,6,93,1,75,129,1,"cin",210303.0686,31,"2",0.780959144999542,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv5",1,1,2000,10,1,35,129,121,1,"cin",210303.0686,32,"1",0.796768164999776,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv4",1,3,2000,4,102,1,73,129,1,"cin",210303.0686,33,"2",0.702493454999967,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","conv1",0,1,2000,4,1,57,129,13,1,"cin",210303.0686,34,"1",0.793639044999509,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv3",0,3,2000,2,1,13,129,126,1,"cin",210303.0686,35,"3",0.489964069999587,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv4",0,2,2000,1,83,1,45,129,1,"cin",210303.0686,36,"2",0.859733609999239,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","PS",0,2,2000,10,7,1,27,129,1,"cin",210303.0686,37,"2",0.624857514999348,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv2",1,1,2000,3,6,1,113,129,1,"cin",210303.0686,38,"1",0.545116214999325,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","PS",0,2,2000,4,1,79,129,118,1,"cin",210303.0686,39,"2",0.720722759999262,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv1",1,2,2000,6,1,49,129,51,1,"cin",210303.0686,40,"2",0.580384804999994,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv3",1,3,2000,5,1,111,129,56,1,"cin",210303.0686,41,"2",0.658102825000242,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv5",0,1,2000,1,1,101,129,59,1,"cin",210303.0686,42,"2",0.391202494999561,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv3",1,3,2000,10,114,1,70,129,1,"cin",210303.0686,43,"1",0.697151679999479,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv5",1,3,2000,7,1,115,129,99,1,"cin",210303.0686,44,"2",0.513175334999687,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","conv3",0,1,2000,7,28,1,36,129,1,"cin",210303.0686,45,"3",0.635091834999002,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv2",0,1,2000,9,1,66,129,66,1,"cin",210303.0686,46,"1",0.575814174999323,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv2",1,3,2000,7,20,1,94,129,1,"cin",210303.0686,47,"3",0.43849210999997,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","conv5",1,2,2000,2,1,40,129,102,1,"cin",210303.0686,48,"3",0.521951974998956,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","PS",0,2,2000,3,71,1,51,129,1,"cin",210303.0686,49,"2",0.838145604999227,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv1",1,3,2000,6,15,1,74,129,1,"cin",210303.0686,50,"3",0.575395209999442,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","conv2",1,3,2000,9,1,33,129,75,1,"cin",210303.0686,51,"3",0.567029879999609,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv4",0,3,2000,6,1,23,129,71,1,"cin",210303.0686,52,"3",0.504155399999945,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv2",1,2,2000,10,10,1,105,129,1,"cin",210303.0686,53,"2",0.613587339998958,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","PS",1,1,2000,5,1,12,129,22,1,"cin",210303.0686,54,"1",0.433185695000248,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv3",1,2,2000,8,42,1,116,129,1,"cin",210303.0686,55,"2",0.629613454999344,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","conv4",0,3,2000,2,1,80,129,15,1,"cin",210303.0686,56,"2",0.45714955999938,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv1",0,2,2000,4,1,68,129,72,1,"cin",210303.0686,57,"2",0.557105479999336,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv1",0,2,2000,4,110,1,57,129,1,"cin",210303.0686,58,"2",0.7292100199993,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv2",1,3,2000,7,5,1,110,129,1,"cin",210303.0686,59,"3",0.592270919999464,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv5",0,3,2000,7,1,70,129,49,1,"cin",210303.0686,60,"3",0.409527224999692,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv5",0,1,2000,3,1,105,129,65,1,"cin",210303.0686,61,"3",0.477962474999913,NA,NA,0,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv1",1,1,2000,2,1,23,129,51,1,"cin",210303.0686,62,"1",0.581433319999633,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,3,1,42,129,47,1,"cin",210303.0686,63,"2",0.531006364999485,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv5",1,1,2000,2,66,1,88,129,1,"cin",210303.0686,64,"1",0.382548299999144,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv5",1,3,2000,9,49,1,56,129,1,"cin",210303.0686,65,"3",0.376269459999094,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv1",0,2,2000,9,31,1,34,129,1,"cin",210303.0686,66,"2",0.707610339999519,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv1",0,3,2000,4,3,1,40,129,1,"cin",210303.0686,67,"3",0.439047699999719,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv4",1,3,2000,5,1,103,129,54,1,"cin",210303.0686,68,"2",0.603242610000052,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv4",1,1,2000,1,126,1,105,129,1,"cin",210303.0686,69,"3",0.487130344999059,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv2",1,3,2000,2,1,123,129,64,1,"cin",210303.0686,70,"3",0.778993734999858,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv5",0,2,2000,7,68,1,64,129,1,"cin",210303.0686,71,"2",0.57149898499938,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv1",0,1,2000,1,48,1,104,129,1,"cin",210303.0686,72,"1",0.519260589999249,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv5",0,2,2000,6,1,6,129,9,1,"cin",210303.0686,73,"2",0.423583979999421,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,5,122,1,94,129,1,"cin",210303.0686,74,"2",0.46844416499971,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","PS",1,3,2000,5,114,1,63,129,1,"cin",210303.0686,75,"2",0.559815044999596,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv5",1,1,2000,6,1,57,129,5,1,"cin",210303.0686,76,"1",0.685821269999906,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv2",1,2,2000,2,1,119,129,37,1,"cin",210303.0686,77,"2",0.384773249999853,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv4",0,1,2000,7,1,75,129,61,1,"cin",210303.0686,78,"2",0.534523239999544,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","PS",0,1,2000,5,1,53,129,76,1,"cin",210303.0686,79,"1",0.591666569999688,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv3",1,2,2000,1,93,1,31,129,1,"cin",210303.0686,80,"3",0.537867389999519,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","conv2",0,1,2000,6,96,1,116,129,1,"cin",210303.0686,81,"1",0.646443529999488,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv4",1,2,2000,1,1,89,129,57,1,"cin",210303.0686,82,"2",0.50554799999918,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","PS",1,3,2000,8,1,92,129,70,1,"cin",210303.0686,83,"3",0.561574464999467,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv2",1,2,2000,1,38,1,120,129,1,"cin",210303.0686,84,"2",0.567629549999765,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv1",1,2,2000,2,1,15,129,28,1,"cin",210303.0686,85,"2",0.511623430000327,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv5",1,1,2000,2,1,10,129,108,1,"cin",210303.0686,86,"2",0.526682304999667,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","conv5",0,3,2000,8,12,1,68,129,1,"cin",210303.0686,87,"1",0.646965594999529,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv2",1,1,2000,1,81,1,113,129,1,"cin",210303.0686,88,"1",0.71614711499933,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","PS",0,2,2000,8,58,1,82,129,1,"cin",210303.0686,89,"2",0.585805889999392,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","PS",1,1,2000,10,39,1,6,129,1,"cin",210303.0686,90,"1",0.524026740000409,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv1",1,2,2000,9,13,1,14,129,1,"cin",210303.0686,91,"2",0.575761834999867,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv2",0,1,2000,7,103,1,65,129,1,"cin",210303.0686,92,"2",0.550521829999525,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv4",0,2,2000,5,1,54,129,13,1,"cin",210303.0686,93,"2",0.681347869999627,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","PS",1,1,2000,1,128,1,89,129,1,"cin",210303.0686,94,"1",0.482748969999193,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,10,1,61,129,92,1,"cin",210303.0686,95,"2",0.649346609999156,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","PS",0,1,2000,6,1,117,129,23,1,"cin",210303.0686,96,"1",0.532809619999171,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv4",0,3,2000,7,119,1,124,129,1,"cin",210303.0686,97,"3",0.496888054999545,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv5",1,3,2000,9,1,45,129,76,1,"cin",210303.0686,98,"3",0.739438289999271,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv4",1,3,2000,3,96,1,40,129,1,"cin",210303.0686,99,"3",0.514978854998844,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv5",1,1,2000,10,1,55,129,108,1,"cin",210303.0686,100,"1",0.450529319999077,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,6,1,64,129,116,1,"cin",210303.0686,101,"2",0.44005874999948,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","PS",0,2,2000,7,1,59,129,29,1,"cin",210303.0686,102,"2",0.541760475000046,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv5",0,1,2000,5,1,74,129,41,1,"cin",210303.0686,103,"1",0.406204539999635,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv4",1,1,2000,5,1,67,129,27,1,"cin",210303.0686,104,"2",0.778482435000114,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv4",0,1,2000,4,119,1,33,129,1,"cin",210303.0686,105,"2",0.598260789999586,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv2",1,2,2000,4,1,116,129,87,1,"cin",210303.0686,106,"2",0.461739294999461,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv3",1,3,2000,9,1,42,129,19,1,"cin",210303.0686,107,"3",0.526987054999154,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv5",0,1,2000,10,49,1,7,129,1,"cin",210303.0686,108,"1",0.52012192500024,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv5",1,1,2000,10,121,1,124,129,1,"cin",210303.0686,109,"2",0.540352484998948,NA,NA,0,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv4",0,1,2000,4,115,1,16,129,1,"cin",210303.0686,110,"2",0.758490209999763,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv1",0,1,2000,1,29,1,23,129,1,"cin",210303.0686,111,"1",0.490843989999121,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv3",0,3,2000,7,95,1,31,129,1,"cin",210303.0686,112,"3",0.505055499999798,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv4",1,1,2000,10,1,106,129,63,1,"cin",210303.0686,113,"2",0.569394229999489,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","conv2",0,2,2000,9,1,84,129,41,1,"cin",210303.0686,114,"2",0.565545599999496,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv4",1,1,2000,10,1,48,129,94,1,"cin",210303.0686,115,"1",0.559514099999433,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv1",1,1,2000,9,84,1,56,129,1,"cin",210303.0686,116,"1",0.426438449999296,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","conv4",0,1,2000,3,1,10,129,41,1,"cin",210303.0686,117,"3",0.426326939999853,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv1",0,3,2000,8,69,1,52,129,1,"cin",210303.0686,118,"3",0.530101764999017,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,9,15,1,26,129,1,"cin",210303.0686,119,"2",0.597655959999429,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","PS",1,3,2000,10,27,1,15,129,1,"cin",210303.0686,120,"3",0.70930950499951,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","conv4",0,1,2000,2,1,92,129,78,1,"cin",210303.0686,121,"2",0.581652199999553,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","PS",0,2,2000,4,125,1,60,129,1,"cin",210303.0686,122,"2",0.490559079999002,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv1",0,1,2000,9,92,1,102,129,1,"cin",210303.0686,123,"1",0.415468490000421,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv2",0,2,2000,7,1,50,129,127,1,"cin",210303.0686,124,"2",0.401490644999285,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","PS",0,3,2000,7,84,1,88,129,1,"cin",210303.0686,125,"1",0.526929359999485,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","conv4",1,1,2000,7,123,1,46,129,1,"cin",210303.0686,126,"1",0.52953941999931,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv1",0,1,2000,7,1,3,129,90,1,"cin",210303.0686,127,"1",0.554006299998946,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv3",0,3,2000,10,25,1,20,129,1,"cin",210303.0686,128,"1",0.658823005000158,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv2",1,1,2000,5,36,1,13,129,1,"cin",210303.0686,129,"2",0.615344044998892,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv4",1,2,2000,3,1,3,129,2,1,"cin",210303.0686,130,"2",0.566967539999496,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv5",0,1,2000,5,1,62,129,2,1,"cin",210303.0686,131,"3",0.564660664999792,NA,NA,0,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv3",0,3,2000,3,25,1,43,129,1,"cin",210303.0686,132,"3",0.535780904999228,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv3",0,2,2000,1,1,93,129,40,1,"cin",210303.0686,133,"2",0.584189059999517,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","PS",1,1,2000,8,1,127,129,52,1,"cin",210303.0686,134,"2",0.494041984999058,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv1",0,3,2000,5,7,1,30,129,1,"cin",210303.0686,135,"3",0.389448114999141,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","conv3",1,3,2000,8,1,11,129,14,1,"cin",210303.0686,136,"3",0.480873274999794,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv5",0,2,2000,3,110,1,18,129,1,"cin",210303.0686,137,"2",0.42217782499938,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv3",1,2,2000,1,1,57,129,41,1,"cin",210303.0686,138,"2",0.378326699998979,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv2",1,1,2000,1,1,19,129,43,1,"cin",210303.0686,139,"2",0.524992149999889,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv4",1,1,2000,9,1,80,129,5,1,"cin",210303.0686,140,"3",0.524851269999999,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv5",1,2,2000,6,1,121,129,94,1,"cin",210303.0686,141,"2",0.575577509999675,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","conv2",1,2,2000,7,40,1,33,129,1,"cin",210303.0686,142,"2",0.695604349999485,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv3",0,1,2000,4,73,1,61,129,1,"cin",210303.0686,143,"1",0.492580149999412,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv5",0,2,2000,2,1,5,129,48,1,"cin",210303.0686,144,"2",0.583882984999036,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv2",1,1,2000,10,1,25,129,31,1,"cin",210303.0686,145,"1",0.421965834999355,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv4",1,1,2000,6,1,82,129,86,1,"cin",210303.0686,146,"2",0.468159779999041,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv4",1,2,2000,6,1,11,129,77,1,"cin",210303.0686,147,"1",0.490983139999116,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv5",0,3,2000,3,33,1,97,129,1,"cin",210303.0686,148,"1",0.591361484999652,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv5",1,2,2000,10,1,47,129,52,1,"cin",210303.0686,149,"3",0.449116504999438,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","conv1",0,2,2000,8,115,1,24,129,1,"cin",210303.0686,150,"2",0.425477554999816,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,1,7,1,3,129,1,"cin",210303.0686,151,"2",0.335021004999362,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv5",0,1,2000,2,72,1,87,129,1,"cin",210303.0686,152,"1",0.55951084499975,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,1,27,1,99,129,1,"cin",210303.0686,153,"2",0.689367234998826,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","PS",1,2,2000,9,50,1,88,129,1,"cin",210303.0686,154,"2",0.656277459999728,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv1",1,3,2000,5,80,1,12,129,1,"cin",210303.0686,155,"3",0.547964559999855,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv3",1,2,2000,2,1,15,129,73,1,"cin",210303.0686,156,"2",0.534420744999807,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv5",1,2,2000,4,82,1,117,129,1,"cin",210303.0686,157,"3",0.515701429999353,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv3",1,1,2000,1,1,10,129,11,1,"cin",210303.0686,158,"2",0.886013049999747,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv4",0,3,2000,5,105,1,2,129,1,"cin",210303.0686,159,"2",0.681152899999688,NA,NA,0,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","conv5",1,2,2000,3,1,79,129,126,1,"cin",210303.0686,160,"2",0.517110224999669,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv1",0,1,2000,6,51,1,10,129,1,"cin",210303.0686,161,"1",0.592369469999539,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","PS",0,1,2000,10,97,1,127,129,1,"cin",210303.0686,162,"1",0.596531494998999,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","CF","f",23,NA
"CF","conv2",1,1,2000,9,79,1,30,129,1,"cin",210303.0686,163,"1",0.692882239999562,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","CF","f",23,NA
"CF","PS",1,1,2000,8,49,1,41,129,1,"cin",210303.0686,164,"1",0.481885109999894,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
"CF","conv5",1,2,2000,4,1,19,129,87,1,"cin",210303.0686,165,"2",0.624788115000229,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv2",1,2,2000,2,122,1,31,129,1,"cin",210303.0686,166,"2",0.687553349999689,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","conv1",1,3,2000,7,4,1,3,129,1,"cin",210303.0686,167,"3",0.50117420999959,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","CF","f",23,NA
"CF","conv4",1,3,2000,2,105,1,5,129,1,"cin",210303.0686,168,"2",0.345897754998987,NA,NA,0,"GrassDead0131_1_S","Grass","Inspection","CF","f",23,NA
"CF","PS",0,1,2000,10,39,1,89,129,1,"cin",210303.0686,169,"2",0.845739429999412,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","CF","f",23,NA
"CF","conv4",0,3,2000,3,13,1,7,129,1,"cin",210303.0686,170,"2",0.54649410499951,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","CF","f",23,NA
"CF","PS",1,3,2000,2,43,1,11,129,1,"cin",210303.0686,171,"3",0.481178624999302,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","CF","f",23,NA
"CF","conv5",1,2,2000,8,39,1,40,129,1,"cin",210303.0686,172,"1",0.480783349999911,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","CF","f",23,NA
"CF","conv3",1,2,2000,9,94,1,64,129,1,"cin",210303.0686,173,"2",0.482776779999767,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","CF","f",23,NA
"CF","conv4",1,2,2000,8,115,1,7,129,1,"cin",210303.0686,174,"2",0.702459724999244,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","CF","f",23,NA
"CF","conv1",0,1,2000,10,1,114,129,121,1,"cin",210303.0686,175,"1",0.420289614999092,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","CF","f",23,NA
"CF","PS",1,3,2000,10,124,1,111,129,1,"cin",210303.0686,176,"3",0.4766224899995,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","CF","f",23,NA
